Videos10repeatsinarow,Valencemaximumrating,Impactmaximimrating,Arousalmaximumrating,Valenceminimumrating,Impactminimumrating,Arousalminimumrating,ValenceAvgRating,ImpactAvgRating,ArousalAvgRating,ValenceStandardDeviation,ImpactStandardDeviation,ArousalStandardDeviation,ValenceMedianAbsoluteDeviation,ImpactMedianAbsoluteDeviation,ArousalMedianAbsoluteDeviation,Valencelowquartile,Impactlowquartile,Arousallowquartile,Valencemedian,Impactmedian,Arousalmedian,Valencehighquartile,Impacthighquartile,Arousalhighquartile,Valencestandardkurtosis,Impactstandardkurtosis,Arousalstandard_kurtosis,Valenceadjustedkurtosis,Impactadjustedkurtosis,Arousaladjustedkurtosis,Valencestandardskewness,Impactstandardskewness,Arousalstandardskewness,Valenceadjustedskewness,Impactadjustedskewness,Arousaladjustedskewness,Valenceavgfemalerating,Impactavgfemalerating,Arousalavgfemalerating,Valenceavgmalerating,Impactavgmalerating,Arousalavgmalerating,Valencetotalfemale,Impacttotalfemale,Arousaltotalfemale,Valencetotalmale,Impacttotalmale,Arousaltotalmale,Valencetotalwatched,ImpactTotalWatched,ArousalTotalWatched,ValenceFamiliarityNO,ImpactFamiliarityNO,ArousalFamiliarityNO,ValenceFamiliarityYES,ImpactFamiliarityYES,ArousalFamiliarityYES,TotalFamiliaritypercentYes,OpticalFlowHS,OpticalFlowLK,OpticalFlowFarneback,@6framecorrelation,Luminance,Contrast,Numberofframes,Lengthofmoviesec,FileSizeBeforeZipping.AVIbytes,FileSizeAfterZipping.AVIbytes,FileSizeBeforeZipping.mp4bytes,FileSizeAfterZipping.mp4bytes,AVIcompRatio,QCL_3cluster,QCL_3clusterTOMATCHPAPER,QCL_7cluster,Source
544.2-Ecstasy_-_Short_Film-ED.mp4,9,7,6,1,1,1,5.0000,3.8667,2.5333,2.309401077,1.707499797,1.820866704,2.0,1.0,1.0,4.0,2.5,1.0,5.0,4.0,2.0,7.0,5.0,3.5,-0.703125000,-1.051773498000000,-0.759449863,-0.471153846,-0.971777330,-0.552030573,-0.227331668,0.127605391,0.840911945,-0.253411450,0.142244446,0.937382446,5.6000,3.7692,2.8000,4.5000,6.0000,1.3333,10,13,10,4,1,3,15,15,15,15,15,15,0,0,0,0.000000000000000,0.000597340000000,0.00233170,0.1602400,0.986149189,50.8229,53.4417,93,3.100,578603240,107567187,1027963,1026398,5.38,1,2,6,https://vimeo.com/143833868
685.9-Romantic_Happy_Couple_Showing_Love-ED.mp4,9,5,8,2,1,1,5.3333,1.8824,2.5417,1.763834207,1.323202574,2.120911099,1.0,0.0,0.5,5.0,1.0,1.0,5.0,1.0,1.5,6.0,2.0,3.5,0.076530612,0.801832555000000,0.389617238,0.527997449,1.556798932,0.783614528,0.094491118,1.435400577,1.291668939,0.103307468,1.578215518,1.379424941,5.1333,1.8667,1.7692,6.0000,2.0000,3.4545,15,15,13,1,2,11,18,17,24,17,17,24,1,0,0,1.694915254237290,0.000819660000000,0.00573880,0.2772300,0.992439995,85.7510,50.6569,285,9.500,1773002984,620339787,8409416,8336055,2.86,1,2,6,https://www.youtube.com/watch?v=UC7zEBTeQZw
321.7-Pioneers-ED.mp4,9,9,9,2,1,1,5.6579,3.7586,2.5476,1.543685197,2.581835386,2.061002772,0.5,2.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,6.0,6.0,3.0,0.498833620,-0.887351404000000,1.563247474,0.747473741,-0.822471766,1.924362369,0.711501496,0.603874825,1.514876572,0.741081509,0.637325324,1.571570367,5.6429,3.4091,2.4412,5.7778,4.8571,3.2857,28,22,34,9,7,7,38,29,42,38,28,42,0,1,0,0.917431192660551,0.000441270000000,0.00207580,0.0766500,0.998279600,111.0583,101.0312,324,10.800,2015615432,296030869,3944384,3706078,6.81,1,2,6,https://vimeo.com/399671714
394-Bee_and_Flower-ED2.mp4,9,9,9,2,1,1,6.1404,3.9516,2.5526,1.877274961,2.491452610,2.111339914,1.0,2.0,1.0,5.0,1.0,1.0,6.0,4.0,2.0,8.0,6.0,4.0,-0.277358693,-0.996065405000000,1.982727922,-0.190188900,-0.977932020,2.446886025,-0.553530902,0.342987824,1.553888231,-0.568604933,0.351550900,1.618489689,6.2424,3.6111,2.1579,6.0000,4.8500,3.0556,33,36,19,24,20,18,57,62,38,55,59,38,2,3,0,3.184713375796180,0.001921800000000,0.01211900,0.4103700,0.971289278,153.7255,66.9535,169,5.669,1051386472,224479987,1578368,1489127,4.68,1,2,6,https://pixabay.com/videos/bee-oilseed-rape-blossom-bloom-37142/
652.3-Woman_In_A_Photocopier-ED.mp4,6,8,9,2,1,1,4.8382,2.0746,2.5593,0.558629997,1.814645501,1.898002397,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0,3.5,10.901563650,1.613205109000000,0.759690102,11.841475230,1.835592435,0.937256126,-3.071749880,1.657455358,1.165172118,-3.141476188,1.695656396,1.195790863,4.8596,1.9811,2.7561,4.6667,2.6667,2.2500,57,53,41,9,12,16,68,67,59,65,66,59,3,1,0,2.061855670103090,0.001278200000000,0.00761030,0.4114500,0.965617516,117.2192,57.3423,301,10.034,1872536296,542646333,4048283,4042579,3.45,1,2,6,https://www.videezy.com/archive-footage/14091-woman-in-a-photocopier
719-Woman_Standing_in_a_Kitchen_with_a_Mixing_Bowl-ED.mp4,9,8,9,3,1,1,6.1250,3.2083,2.5600,1.480779637,2.061131701,1.981514572,1.5,2.0,1.0,5.0,1.0,1.0,6.5,3.0,2.0,7.0,5.0,3.0,-0.768885303,-0.833246017000000,2.253950937,-0.658244695,-0.738347316,3.064160839,-0.138352361,0.490408028,1.638518440,-0.147752022,0.523726354,1.745014832,5.6667,3.3125,2.8000,6.8000,3.2500,1.3333,12,16,20,10,4,3,24,24,25,23,24,24,1,0,1,2.739726027397260,0.000567560000000,0.00353520,0.1705200,0.997574512,117.5492,60.0649,220,7.367,1368648904,512692129,1688816,1572096,2.67,1,2,6,https://www.pexels.com/video/woman-standing-in-a-kitchen-with-a-mixing-bowl-4122393/
817-Washing_Raspberries_2-ED.mp4,9,8,7,2,1,1,6.5600,3.0000,2.5833,1.961224108,1.962613526,1.777560751,1.0,2.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,8.0,4.5,4.0,-0.661905698,-0.463757396000000,-0.243477841,-0.531678173,-0.302692308,-0.004328482,-0.360245655,0.646704383,0.908970855,-0.383660016,0.685384615,0.970726345,7.1538,2.3846,2.4706,5.6364,3.7692,3.1667,13,13,17,11,13,6,25,27,24,25,26,23,0,1,1,2.631578947368420,0.004098200000000,0.02010700,1.3580000,0.902967056,152.2805,60.4295,393,13.114,2444852128,913457278,8722569,8528965,2.68,1,2,6,https://www.videvo.net/video/washing-raspberries-2/4790/
936-Girl_Notebook_Student_Child-ED.mp4,7,8,8,3,1,1,5.2593,2.7826,2.5833,1.141558149,1.910076751,1.956115766,1.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,6.0,4.0,3.5,-0.337628809,0.235408736000000,0.930570057,-0.149656288,0.610228125,1.456878318,-0.369386714,0.985536839,1.327834842,-0.391480215,1.055671571,1.418047956,5.3889,3.0000,3.0000,5.0000,2.3333,1.7500,18,13,16,7,6,8,27,23,24,25,23,23,2,0,1,4.054054054054050,0.000913210000000,0.00348000,0.2909400,0.959419809,101.7357,35.7414,450,15.021,2799438640,618830208,7108198,6878272,4.52,1,2,6,https://pixabay.com/videos/girl-notebook-student-child-69751/
752-Massaging_Shoulders-ED.mp4,9,8,9,3,1,1,6.3182,3.3548,2.5946,1.843572708,2.193073952,1.852090994,1.5,2.0,1.0,5.0,1.0,1.0,6.5,3.0,2.0,8.0,5.5,3.0,-1.031086557,-1.086516128000000,2.372768226,-0.978986334,-1.062876210,2.909199104,-0.210974713,0.516542092,1.522240919,-0.226736478,0.543186783,1.587330862,6.4118,3.0588,2.2800,6.0000,3.6667,3.4545,17,17,25,3,12,11,22,31,37,22,29,35,0,2,2,4.444444444444440,0.000539880000000,0.00108340,0.1132400,0.981076990,75.6278,53.4055,390,13.009,2426189680,480608754,4824558,4623291,5.05,1,2,6,https://www.videvo.net/video/massaging-shoulders/456626/
392-Campfire_Flames-ED.mp4,9,9,8,4,1,1,7.6818,3.9412,2.6000,1.548793185,2.543054861,2.262741700,1.0,2.5,0.0,7.0,1.5,1.0,8.0,3.5,1.0,9.0,6.0,4.0,-0.360782271,-1.282724730000000,-0.116699219,-0.126994308,-1.293898249,0.140671319,-0.928833997,0.323352031,1.184956286,-0.998226500,0.338471451,1.261973160,7.7500,4.3810,2.1667,7.6000,3.2308,3.1667,12,21,12,10,13,12,22,34,25,20,32,20,2,2,5,11.111111111111100,0.002890100000000,0.01415100,1.2744000,0.789961161,18.7762,39.1672,303,10.110,1884977960,443483212,4689455,4684220,4.25,2,3,3,https://pixabay.com/videos/fireplace-fire-flames-warmth-warm-1971/
740.1-Light_Beer_Glass-ED.mp4,9,8,6,1,1,1,5.1000,2.5000,2.6000,1.729161647,2.085665361,1.604161255,0.5,0.5,1.0,4.5,1.0,1.0,5.0,1.5,2.0,5.5,3.5,3.0,0.653169428,0.462148236000000,-0.632070660,1.224230724,0.975154073,-0.521470269,0.077753379,1.306124166,0.763558191,0.084205133,1.414502626,0.804347535,5.6429,2.6923,2.7500,3.6000,1.6667,2.3333,14,13,20,5,3,9,20,20,30,20,20,29,0,0,1,1.428571428571430,0.000252390000000,0.00048997,0.1107800,0.997687245,168.7693,49.7660,300,10.032,1866315464,288886233,4240348,4224650,6.46,1,2,6,https://www.videezy.com/food-and-drink/4425-light-beer-glass-stock-video
738.2-Pouring_Beer_Slow_Motion-ED.mp4,9,5,8,1,1,1,4.8276,2.3000,2.6129,1.801703514,1.452583905,2.058458856,1.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,6.0,4.0,4.0,0.591100109,-1.139372431000000,0.222755142,0.946615515,-1.113103268,0.485030710,-0.519780912,0.644055755,1.147752935,-0.548573188,0.697497666,1.206957251,4.4211,2.3333,2.8421,5.4444,2.4286,2.4000,19,12,19,9,7,10,29,20,31,28,18,31,1,2,0,3.750000000000000,0.001753800000000,0.00906570,0.5893600,0.989243633,159.7230,66.3937,264,8.800,1642365512,404415875,4683251,4678968,4.06,1,2,6,https://www.videvo.net/video/pouring-beer-slow-motion/3624/
735.2-A_Woman_Drying_a_Glass-ED.mp4,8,8,9,1,1,1,5.0323,2.6957,2.6250,1.092020057,2.009429567,1.948557159,0.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,5.0,3.5,4.0,5.278971702,0.615839225000000,1.811004420,6.462823687,1.088483597,2.343284508,-0.807009038,1.288441642,1.420804366,-0.848636829,1.380132288,1.491656636,5.1304,2.9167,2.8077,4.3333,1.5714,1.7500,23,12,26,6,7,4,31,23,32,29,21,31,2,2,1,5.813953488372090,0.001872500000000,0.01306800,0.3720000,0.981715878,86.1637,65.2027,394,13.134,2451072944,720899409,4467094,4459117,3.40,1,2,6,https://www.pexels.com/video/a-woman-wiping-dry-the-drinking-glass-from-excess-water-using-a-cloth-4109340/
386.1-Washing_Hands_Corona_Virus_Soap-ED.mp4,9,9,9,3,1,1,5.5179,3.0000,2.6296,1.281615490,2.282177323,1.745855370,1.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,6.0,4.5,3.0,0.650856651,-0.126144000000000,1.529662867,0.828244445,-0.004110933,1.801269705,0.800114306,0.999045945,1.223658234,0.822306331,1.031566375,1.258901086,5.7576,3.0370,2.4138,5.2500,2.8421,2.9167,33,27,29,20,19,24,56,48,54,55,47,54,1,1,0,1.265822784810130,0.000913750000000,0.00136470,0.5708900,0.830641321,123.8992,30.5920,282,12.304,3118767936,457766063,9018953,9014901,6.81,1,2,6,https://pixabay.com/videos/washing-hands-coronavirus-soap-34818/
720.1-Straightening_A_Table_Cloth_Using_An_Electric_Flat_Iron_With_Steam-ED.mp4,8,9,6,3,1,1,5.2778,2.4483,2.6316,1.325206716,2.010081606,1.529035689,0.0,1.0,1.0,5.0,1.0,1.0,5.0,2.0,2.0,5.5,3.0,3.5,0.165548043,2.210862014000000,-0.670666652,0.647800075,2.884792153,-0.490588215,0.483910164,1.642327185,0.633778270,0.529060667,1.733300779,0.689447937,5.3846,2.6875,2.2143,5.0000,2.3636,5.0000,13,16,14,3,11,3,18,29,19,17,29,17,1,0,2,4.545454545454550,0.004425800000000,0.01699200,1.3246000,0.756142965,90.5918,64.6508,264,8.804,1642365512,342831541,4072060,3937732,4.79,1,2,6,https://www.pexels.com/video/straightening-a-table-cloth-using-an-electric-flat-iron-with-steam-4109319/
922-POV_Shot_Looking_Down_at_Feet_Walking_On_Forest_Floor-ED.mp4,8,9,7,3,1,1,5.0400,4.0417,2.6429,1.248358923,2.573570261,1.652147644,1.0,2.0,1.5,4.0,1.5,1.0,5.0,4.0,3.0,6.0,6.0,4.0,-0.227481248,-1.360133295000000,-0.047927330,0.004054746,-1.394105291,0.191496770,0.294497517,0.217869849,0.769480297,0.313638543,0.232671929,0.813738856,4.9231,4.1333,2.6875,4.9000,3.6250,2.4545,13,15,16,10,8,11,25,24,28,24,24,28,1,0,0,1.298701298701300,0.007058000000000,0.00646620,10.6907000,0.160595924,91.2324,23.0568,450,15.047,2799438640,1755686178,11407631,11188167,1.59,1,2,6,https://www.videvo.net/video/pov-shot-looking-down-at-feet-walking-on-forest-floor/678374/
735.3-A_Woman_Drying_a_Glass-ED.mp4,9,8,7,1,1,1,5.0714,2.2963,2.6622,1.032630878,1.862193347,1.702756327,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,4.0,5.706783270,1.407739019000000,-0.425856763,6.227289561,1.576560851,-0.370415841,0.168394411,1.526019226,0.879489543,0.172104540,1.554964280,0.897791467,5.1702,2.2373,2.7797,4.8421,2.6000,2.3077,47,59,59,19,20,13,70,81,74,68,79,74,2,2,0,1.777777777777780,0.001818800000000,0.01072900,0.4965200,0.969143416,86.2942,64.4116,393,13.100,2444852128,720769547,4785229,4777735,3.39,1,2,6,https://www.pexels.com/video/a-woman-wiping-dry-the-drinking-glass-from-excess-water-using-a-cloth-4109340/
331.2-Woman_Posing_for_a_Canvas_Painting_3-ED2.mp4,8,8,7,1,1,1,5.0769,3.1538,2.6667,2.200053792,1.935345481,2.000000000,2.0,1.0,1.0,5.0,2.0,1.0,5.0,3.0,2.0,7.0,4.0,4.5,-0.553096287,-0.015034104000000,-0.583333333,-0.190183420,0.253355036,-0.447777778,-0.574472592,0.960130627,0.907407407,-0.652287306,1.019942667,0.961680628,5.1818,3.1579,2.9444,4.5000,3.0000,2.4286,11,19,18,2,6,7,13,26,27,12,22,27,1,4,0,7.575757575757580,0.005905400000000,0.03988600,1.2021000,0.936188908,154.9788,70.4573,197,8.566,1225569768,393184905,3269020,3266753,3.12,1,2,6,https://www.pexels.com/video/an-artist-is-painting-a-woman-behind-a-sculpture-3795837/
687.8-Happy_Couple_Holding-ED.mp4,9,9,8,3,1,1,7.0714,3.5294,2.6842,1.723684552,2.366870534,1.893274289,1.5,1.5,1.0,6.0,2.0,1.0,7.5,2.5,2.0,8.0,5.5,3.5,-0.379915656,-0.675714311000000,0.871012090,-0.271661090,-0.587147207,1.549868943,-0.752030283,0.755165018,1.203015164,-0.780174788,0.790475318,1.308685328,7.1250,3.6071,2.5714,7.2500,1.7500,3.0000,32,28,14,8,4,5,42,34,19,40,29,17,2,5,2,9.473684210526320,0.001894300000000,0.01304100,0.6756200,0.938693484,176.4485,34.4483,251,8.367,1561494696,987159876,11814750,11738401,1.58,1,2,3,https://www.youtube.com/watch?v=6dvB-0ZTIQY
685.22-Romantic_Happy_Couple_Showing_Love-ED.mp4,9,7,7,4,1,1,5.9130,2.0500,2.7143,1.315890952,1.532155345,1.665986256,1.0,0.5,1.0,5.0,1.0,1.0,6.0,1.5,2.0,7.0,2.0,4.0,-0.398900669,2.951130800000000,-0.044550173,-0.187189413,4.220592121,0.293561181,0.503838112,1.834372174,0.890279420,0.539693242,1.986583148,0.960278883,5.7895,2.2353,2.7500,6.5000,1.0000,2.6000,19,17,16,4,3,5,23,20,21,23,19,20,0,1,1,3.125000000000000,0.003927200000000,0.02220500,1.1066000,0.940507761,108.2055,55.1323,299,9.967,1860094632,1034375405,6455824,6452775,1.80,1,2,6,https://www.youtube.com/watch?v=UC7zEBTeQZw
342-Group_of_People_Using_Cellphones-ED.mp4,6,9,9,1,1,1,4.3409,3.7778,2.7358,1.185963011,2.632184466,1.864777223,1.0,2.0,1.0,4.0,1.0,1.0,5.0,3.0,2.0,5.0,6.0,4.0,1.096489164,-1.157901889000000,0.556563250,1.381943398,-1.151491375,0.735227297,-1.172235568,0.446405559,1.015553482,-1.214020919,0.461948684,1.045375290,4.5455,4.1111,2.7143,4.1500,3.6538,2.7600,22,18,28,20,26,25,44,45,53,42,44,53,2,1,0,2.112676056338030,0.004967800000000,0.02389000,2.5884000,0.833998401,121.7856,68.1782,291,9.718,1810327976,594542329,4020334,3872053,3.04,1,2,2,https://www.pexels.com/video/group-of-people-using-cellphones-3252649/
781-CU_Cleaning_Hands_Using_Hand_Sanitizer-ED.mp4,9,9,6,1,1,1,4.9412,3.5882,2.7368,1.607723573,1.942067532,1.584201784,0.0,1.5,2.0,5.0,2.0,1.0,5.0,3.5,3.0,5.0,5.0,4.0,1.181378795,-0.108593553000000,-1.215904273,1.575093254,0.073159724,-1.216309418,-0.371464591,0.565295141,0.357309842,-0.388833677,0.591727431,0.372164666,4.5294,3.2667,2.5263,5.2667,3.8421,2.9474,17,15,19,15,19,19,34,34,38,29,33,34,5,1,4,9.433962264150940,0.000393280000000,0.00025625,0.3037300,0.966938328,131.3716,45.7575,450,15.047,2799438640,308116814,4438296,4204252,9.09,1,2,6,https://www.videvo.net/video/cu-cleaning-hands-using-hand-sanitiser/464583/
746.2-Person_Slicing_A_Yellow_Bell_Pepper-ED.mp4,8,6,8,3,1,1,5.7083,2.1034,2.7391,1.240939384,1.493545367,2.026292208,0.5,0.0,1.0,5.0,1.0,1.0,5.5,1.0,2.0,7.0,3.0,4.0,-0.501135657,0.318176859000000,0.257058698,-0.325006500,0.620040686,0.637445220,0.042169627,1.251248508,1.109543065,0.045034632,1.320559041,1.188502575,5.7333,2.3158,2.2857,5.7500,1.6667,3.7500,15,19,14,8,9,8,24,29,23,24,28,23,0,1,0,1.315789473684210,0.000756110000000,0.00280850,0.1570700,0.955561837,63.6633,39.3346,275,9.167,1710794664,473417150,2631590,2626060,3.61,1,2,6,https://www.pexels.com/video/person-slicing-a-yellow-bell-pepper-3192257/
319-Pine_Trees_in_Sunlight-ED.mp4,9,9,9,2,1,1,7.1212,5.0000,2.7419,1.665288687,2.700762420,2.675669852,1.0,2.5,0.0,6.0,2.5,1.0,7.0,5.0,1.0,8.0,7.0,3.5,1.444516907,-1.310613944000000,0.687922019,1.896381070,-1.326370066,1.034981697,-1.137388302,0.035832176,1.469039206,-1.192282096,0.037507631,1.544816370,7.0000,5.6667,3.5000,7.3077,3.8889,2.1250,17,21,14,13,9,16,33,34,31,32,33,28,1,1,3,5.102040816326530,0.029161000000000,0.29801000,2.2415000,0.759513221,96.5114,65.4111,727,24.268,4522604728,3270639243,48620581,48293031,1.38,2,3,3,https://www.videvo.net/video/pine-trees-in-sunlight/3506/
874.1-Portrait_Of_A_Woman_Smiling-ED.mp4,8,8,5,4,1,1,5.7000,2.7727,2.7500,1.268857754,2.274998865,1.421560176,1.0,0.5,1.0,5.0,1.0,2.0,5.0,1.5,2.0,7.0,4.0,4.0,-1.397554107,-0.338495225000000,-1.138271867,-1.449751923,-0.098666299,-1.117979056,0.135104641,1.022594683,0.446003363,0.146315239,1.098991978,0.476304836,5.4667,2.4286,2.7222,6.4000,3.1429,3.0000,15,14,18,5,7,5,20,22,24,19,21,24,1,1,0,3.030303030303030,0.002052300000000,0.01052900,0.3913500,0.943349476,120.2820,49.7574,156,5.200,970515656,292944258,1927229,1847522,3.31,1,2,6,https://www.pexels.com/video/portrait-of-a-woman-smiling-2790140/
333-Pouring_Hot_Water_into_a_Tin_Cup-ED.mp4,9,7,6,4,1,1,6.3333,2.4444,2.7619,1.522320701,1.832491389,1.874763780,1.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,7.0,3.0,5.0,-1.023738037,-0.046307310000000,-1.409194589,-0.966212679,0.362678079,-1.462121693,0.479920957,1.117937647,0.476996090,0.517655412,1.222245120,0.514500574,6.0667,3.0909,2.5000,6.8000,1.4286,3.3750,15,11,12,5,7,8,21,18,21,21,18,21,0,0,0,0.000000000000000,0.004088100000000,0.02266200,0.7052100,0.921234688,130.2716,66.1779,148,5.120,920749000,345607806,2585979,2508502,2.66,1,2,6,https://www.pexels.com/video/pouring-hot-water-on-a-tin-cup-2853798/
385.1-Washing_Hands_Corona_Virus-ED.mp4,9,9,9,2,1,1,5.3095,3.3721,2.7619,1.595948669,2.421063151,1.937223391,1.0,2.0,1.0,5.0,1.0,1.0,5.0,3.0,2.0,6.0,5.0,4.0,0.271023566,-0.521454383000000,0.807020016,0.463983683,-0.433931525,1.069728390,0.330463269,0.790583872,1.064873279,0.342830756,0.819450957,1.104725838,5.2069,3.3462,2.3333,5.4167,3.2857,3.3158,29,26,21,12,14,19,42,43,42,42,42,40,0,1,2,2.362204724409450,0.002216100000000,0.00139830,0.3587900,0.675693416,89.8799,53.7150,331,14.420,3660669520,485934477,11847465,11845029,7.53,1,2,6,https://pixabay.com/videos/washing-hands-coronavirus-34091/
688.10_Happy_Moments_Romantic_Dating-ED.mp4,9,7,6,4,1,1,6.0645,2.2414,2.7667,1.412741190,1.774438666,1.666999967,1.0,1.0,1.5,5.0,1.0,1.0,5.0,2.0,2.5,7.0,3.0,4.0,-0.865748558,1.583016539000000,-1.375396423,-0.801870217,2.133524063,-1.405398656,0.572222694,1.632288291,0.329114512,0.601739546,1.722705799,0.346695837,6.2609,2.0000,2.7917,5.5714,3.0000,2.6667,23,22,24,7,7,6,31,29,30,27,25,29,4,4,1,10.000000000000000,0.004943600000000,0.03195200,0.5653600,0.940180344,88.7301,68.4094,265,8.834,1648586344,604912024,11215559,11137312,2.73,1,2,6,https://www.youtube.com/watch?v=yFaBRpGgXDI
682.1-Elderly_Couple_Cuddling-ED.mp4,9,8,7,1,1,1,6.2381,3.7037,2.7778,2.158146513,2.191140660,1.842569328,1.0,2.0,1.0,5.0,2.0,1.5,6.0,3.0,2.0,8.0,5.0,3.5,-0.312565123,-0.987812571000000,-0.156218182,-0.051253375,-0.938545920,0.214756364,-0.450749051,0.358857326,1.020752952,-0.486189824,0.380321051,1.115992755,6.2000,4.0556,1.8571,6.4000,3.1667,3.6667,15,18,7,5,6,9,21,27,18,21,27,18,0,0,0,0.000000000000000,0.001754200000000,0.00498060,1.0408000,0.943772687,74.2910,47.0608,303,10.136,1884977960,646481533,5275385,5123549,2.92,1,2,6,https://vimeo.com/222739918
687.6-Happy_Couple_Holding-ED.mp4,9,9,8,1,1,1,6.4583,3.4118,2.7778,2.120911099,2.197828434,2.174487310,1.0,1.0,1.0,5.0,2.0,1.0,7.0,3.0,2.0,8.0,4.0,3.5,0.364906817,0.367794599000000,0.922236841,0.752860216,0.961546879,1.666177082,-0.977217301,0.999408262,1.420727105,-1.043609456,1.098844220,1.553285888,6.3529,3.0667,2.6154,6.3333,6.0000,3.7500,17,15,13,6,2,4,24,17,18,24,17,18,0,0,0,0.000000000000000,0.009617400000000,0.08355300,3.9111000,0.870219457,170.9515,56.5870,389,12.967,2419968864,969261840,18001018,17886936,2.50,1,2,6,https://www.youtube.com/watch?v=6dvB-0ZTIQY
652.1-Woman_In_A_Photocopier-ED.mp4,7,8,9,1,1,1,4.3125,1.8750,2.7805,1.293513465,1.345130105,1.969427243,0.0,0.0,1.0,3.5,1.0,1.0,5.0,1.0,2.0,5.0,2.0,5.0,0.465483505,8.357575595000000,0.678066544,0.654110392,9.671239955,0.930601750,-0.709992775,2.570200364,1.111658807,-0.733104095,2.671441592,1.154326936,4.4000,1.8571,2.4118,4.1429,1.8824,3.0909,30,21,17,14,17,22,48,40,41,48,40,41,0,0,0,0.000000000000000,0.001921700000000,0.01110900,0.6348700,0.952158627,116.8532,60.1796,300,10.032,1866315464,540762039,4241828,4087857,3.45,1,2,6,https://www.videezy.com/archive-footage/14091-woman-in-a-photocopier
689.1-Marriage_Stories_Funny_Married_Couple_Give_Cute_Relationship_Tips-ED.mp4,9,9,7,2,1,1,5.9143,3.7692,2.7805,1.679650109,2.422771654,1.880739283,1.0,2.0,1.0,5.0,2.0,1.0,6.0,3.0,2.0,7.0,5.5,4.0,-0.811157729,-0.800153242000000,-0.971965143,-0.747023731,-0.706709128,-0.939879515,-0.226627415,0.578701940,0.648709614,-0.236903777,0.614752601,0.673608643,5.6667,3.8947,3.0952,6.3000,3.1667,2.4737,24,19,21,10,6,19,35,26,41,35,26,41,0,0,0,0.000000000000000,0.000965700000000,0.00564780,0.1946900,0.997319126,139.5189,89.6973,276,9.222,1717015496,733048501,1937113,1925498,2.34,1,2,6,https://www.youtube.com/watch?v=843WhirDu8g
795.2-Man_Drinking_a_Cup_of_Coffee-ED.mp4,9,8,7,5,1,1,6.2667,2.3000,2.7879,1.436043949,1.734935157,1.771107781,1.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,7.0,3.0,4.0,-0.724472354,2.446926634000000,-0.519656432,-0.501806458,3.139929953,-0.401490535,0.877250391,1.678234426,0.748286639,0.977889686,1.767885853,0.784401212,6.7000,2.3478,2.7692,5.4000,1.5000,2.3333,10,23,26,5,6,6,15,30,33,15,28,33,0,2,0,2.564102564102560,0.001891500000000,0.00502170,0.3243200,0.910385783,92.3009,65.4881,244,8.134,1517948872,414520260,3813180,3809033,3.66,1,2,6,https://www.videvo.net/video/man-drinking-a-cup-of-coffee/5451/
820-Man_Packaging_Meat_at_Market_Stall-ED.mp4,8,8,6,1,1,1,5.7027,3.5714,2.7917,1.430646515,2.155202533,1.657788855,1.0,2.0,2.0,5.0,1.5,1.0,6.0,3.0,3.0,7.0,5.0,4.0,2.130089856,-0.713552590000000,-1.327665351,2.630220944,-0.633890502,-1.353696054,-1.019775731,0.475992344,0.278393845,-1.063380618,0.497576096,0.297307926,5.5500,3.5556,2.8125,6.0000,3.5882,2.7500,20,18,16,15,17,8,37,35,24,37,33,24,0,2,0,2.083333333333330,0.002348000000000,0.00992520,0.7505100,0.921273271,52.7410,33.9756,222,7.445,1381090568,633230389,3699917,3586653,2.18,1,2,6,https://www.videvo.net/video/man-packaging-meat-at-market-stall/457223/
659-People_Working_In_A_Small_Office-ED.mp4,8,8,8,1,1,1,4.1429,2.4000,2.7941,1.495571695,1.933907961,2.097328998,1.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,5.0,3.5,5.0,0.407280622,0.442134462000000,-0.521554575,0.665257085,0.669255338,-0.407656789,-0.347219013,1.230226274,0.904350467,-0.362963571,1.278685383,0.946636437,4.1739,1.7826,3.2143,4.0000,3.0769,2.6667,23,23,14,11,13,18,35,40,34,35,39,34,0,1,0,0.917431192660551,0.000693310000000,0.00504970,0.1164200,0.999624444,101.9252,75.4174,255,8.516,1586378024,389786090,2455266,2321964,4.07,1,2,2,https://www.videezy.com/archive-footage/14088-people-working-in-a-small-office
